"age","workclass","fnlwgt","education","educational-num","marital-status","occupation","relationship","race","gender","capital-gain","capital-loss","hours-per-week","native-country","income"
20,"Private",171156,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States","<=50K"
27,"?",176683,"Some-college",10,"Never-married","?","Own-child","White","Male",0,1719,40,"United-States","<=50K"
23,"Private",145964,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K"
24,"Private",163053,"11th",7,"Never-married","Sales","Not-in-family","White","Female",0,0,36,"United-States","<=50K"
21,"?",34446,"Some-college",10,"Never-married","?","Own-child","White","Female",0,0,35,"United-States","<=50K"
37,"?",70282,"HS-grad",9,"Never-married","?","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
26,"Private",223558,"HS-grad",9,"Never-married","Tech-support","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K"
35,"Private",180419,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
28,"Private",110408,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
27,"Private",144063,"10th",6,"Never-married","Craft-repair","Unmarried","White","Male",0,0,75,"United-States","<=50K"
27,"Private",191515,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
24,"Private",199005,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,25,"United-States","<=50K"
29,"State-gov",108432,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"Private",196388,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,25,"United-States","<=50K"
32,"Private",162675,"Assoc-voc",11,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,"Cuba","<=50K"
35,"Private",215503,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"Canada","<=50K"
25,"Private",355124,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,2001,40,"Mexico","<=50K"
27,"Local-gov",187746,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",3325,0,25,"United-States","<=50K"
22,"Private",237386,"Assoc-voc",11,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
23,"Private",128487,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
31,"Private",114691,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,48,"United-States","<=50K"
27,"State-gov",122540,"Some-college",10,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K"
22,"Private",333838,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
22,"Private",213310,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,35,"United-States","<=50K"
29,"Private",255476,"5th-6th",3,"Never-married","Other-service","Other-relative","White","Male",0,0,35,"Mexico","<=50K"
23,"Private",374474,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,35,"United-States","<=50K"
23,"Private",196678,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
24,"Private",160398,"12th",8,"Never-married","Farming-fishing","Own-child","White","Male",0,0,30,"United-States","<=50K"
20,"Private",185706,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
22,"Private",201615,"Assoc-acdm",12,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,37,"United-States","<=50K"
32,"Private",303942,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"?",234838,"Some-college",10,"Never-married","?","Own-child","White","Male",0,0,30,"United-States","<=50K"
40,"Private",200766,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","Black","Male",14344,0,40,"United-States",">50K"
22,"State-gov",24896,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,32,"United-States","<=50K"
21,"Private",309348,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,18,"United-States","<=50K"
35,"Private",212607,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Other","Female",0,0,44,"Puerto-Rico","<=50K"
33,"Federal-gov",49358,"10th",6,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
21,"State-gov",82847,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
24,"Private",113631,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
26,"Private",366889,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
40,"Private",393962,"Assoc-voc",11,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
29,"Private",190911,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
37,"Private",175185,"Assoc-voc",11,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",47541,"Masters",14,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,25,"United-States","<=50K"
26,"Local-gov",197430,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
21,"?",334593,"Some-college",10,"Never-married","?","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
29,"Private",177955,"9th",5,"Never-married","Priv-house-serv","Unmarried","White","Female",0,0,24,"El-Salvador","<=50K"
28,"Private",225809,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
25,"Private",120268,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,1741,40,"United-States","<=50K"
36,"State-gov",173273,"Masters",14,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
34,"Private",87310,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",2174,0,40,"United-States","<=50K"
31,"Private",100333,"11th",7,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,36,"United-States","<=50K"
21,"Private",216867,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
39,"Federal-gov",219137,"Assoc-acdm",12,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
21,"Private",22149,"HS-grad",9,"Never-married","Other-service","Own-child","Amer-Indian-Eskimo","Male",0,0,30,"United-States","<=50K"
22,"Private",228724,"Assoc-voc",11,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
29,"State-gov",187392,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
25,"Private",105930,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
21,"Private",263886,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,20,"United-States","<=50K"
32,"Self-emp-not-inc",159322,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,1980,80,"United-States","<=50K"
33,"Local-gov",163867,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,8,"United-States","<=50K"
26,"Private",208881,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,42,"United-States","<=50K"
25,"Private",25497,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",4101,0,40,"United-States","<=50K"
28,"Private",198493,"Assoc-acdm",12,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
22,"Private",185582,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,25,"United-States",">50K"
33,"Private",171889,"12th",8,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K"
33,"Self-emp-not-inc",238186,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,98,"United-States","<=50K"
23,"Private",305609,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,52,"United-States","<=50K"
21,"Private",33884,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"?",264874,"Assoc-voc",11,"Never-married","?","Other-relative","White","Female",0,0,40,"?","<=50K"
31,"State-gov",268832,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,37,"United-States","<=50K"
22,"Self-emp-inc",333197,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Male",0,2205,45,"United-States","<=50K"
24,"Private",234663,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,60,"United-States","<=50K"
33,"Private",252708,"12th",8,"Never-married","Sales","Other-relative","White","Female",0,0,40,"Mexico","<=50K"
21,"Private",175121,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K"
24,"Private",194247,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
39,"Private",156667,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,18,"United-States","<=50K"
28,"Private",566066,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,45,"United-States","<=50K"
22,"Private",90860,"Some-college",10,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K"
34,"Private",193172,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K"
21,"Self-emp-inc",153516,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",90752,"Bachelors",13,"Never-married","Sales","Own-child","White","Female",0,0,30,"United-States","<=50K"
28,"Private",253581,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
24,"Private",493732,"1st-4th",2,"Never-married","Farming-fishing","Own-child","White","Female",0,0,40,"Mexico","<=50K"
26,"Private",241852,"12th",8,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
20,"Private",274545,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,10,"United-States","<=50K"
25,"Private",284061,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
22,"Private",255575,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
29,"Private",183111,"Assoc-voc",11,"Never-married","Transport-moving","Own-child","White","Male",0,0,60,"United-States","<=50K"
28,"Private",63042,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,35,"United-States","<=50K"
22,"Private",152744,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",0,0,10,"United-States","<=50K"
24,"Private",198259,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
32,"Private",195744,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",125010,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,45,"United-States","<=50K"
21,"Private",33016,"10th",6,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,25,"United-States","<=50K"
29,"Private",31659,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",2202,0,45,"United-States","<=50K"
23,"?",170456,"Some-college",10,"Never-married","?","Own-child","White","Male",0,0,5,"United-States","<=50K"
27,"Private",129009,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,55,"United-States","<=50K"
26,"Private",192652,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
22,"Private",272591,"10th",6,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
28,"Local-gov",312372,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","Black","Male",0,0,40,"United-States","<=50K"
20,"Private",342414,"Some-college",10,"Never-married","Transport-moving","Own-child","White","Male",0,0,24,"United-States","<=50K"
32,"Private",331539,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","Other","Male",0,0,40,"United-States","<=50K"
21,"Private",96178,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
20,"?",37932,"Some-college",10,"Never-married","?","Own-child","White","Male",0,0,30,"United-States","<=50K"
34,"Private",344275,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"?",">50K"
36,"Private",178487,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,1669,40,"United-States","<=50K"
34,"?",73296,"11th",7,"Never-married","?","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
32,"Private",262024,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Male",0,0,38,"United-States","<=50K"
21,"Private",287681,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"Mexico","<=50K"
26,"Self-emp-inc",79078,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
21,"Private",120998,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
37,"Private",22149,"HS-grad",9,"Never-married","Other-service","Own-child","Amer-Indian-Eskimo","Male",0,0,18,"United-States","<=50K"
23,"Private",193537,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Male",0,0,20,"United-States","<=50K"
20,"Private",313873,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,30,"United-States","<=50K"
24,"Private",176486,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
32,"Private",30433,"Bachelors",13,"Never-married","Tech-support","Other-relative","White","Female",0,0,72,"United-States","<=50K"
25,"Private",198512,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
25,"Private",175537,"Bachelors",13,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
21,"Private",256278,"HS-grad",9,"Never-married","Other-service","Other-relative","Other","Female",0,0,35,"El-Salvador","<=50K"
27,"Private",128365,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K"
40,"Self-emp-inc",266047,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,65,"United-States",">50K"
24,"Private",70261,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K"
23,"Private",214236,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
29,"Private",352451,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
