"Airport ID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz database time zone","Type","Source"
11831,"Desert Rock Airport","Mercury","United States","DRA","KDRA",36.6194,-116.032997,3314,"\N","\N","\N","airport","OurAirports"
11836,"Sawyer County Airport","Hayward","United States","HYR","KHYR",46.02519989010001,-91.44429779050002,1216,"\N","\N","\N","airport","OurAirports"
11837,"Kimble County Airport","Junction","United States","JCT","KJCT",30.5112991333,-99.76349639889999,1749,"\N","\N","\N","airport","OurAirports"
11839,"Derby Field","Lovelock","United States","LOL","KLOL",40.0663986206,-118.565002441,3904,"\N","\N","\N","airport","OurAirports"
11840,"Mobridge Municipal Airport","Mobridge","United States","MBG","KMBG",45.54650116,-100.40799709999999,1716,"\N","\N","\N","airport","OurAirports"
11847,"Columbus Municipal Airport","Columbus","United States","\N","KOLU",41.44800186,-97.34259796,1447,"\N","\N","\N","airport","OurAirports"
11850,"Ralph Wenz Field","Pinedale","United States","PWY","KPNA",42.79550171,-109.8069992,7102,"\N","\N","\N","airport","OurAirports"
11853,"Russell Municipal Airport","Russell","United States","RSL","KRSL",38.872100830078004,-98.811798095703,1862,"\N","\N","\N","airport","OurAirports"
11854,"Redwood Falls Municipal Airport","Redwood Falls","United States","RWF","KRWF",44.54719925,-95.08229828,1024,"\N","\N","\N","airport","OurAirports"
11856,"Sonora Municipal Airport","Sonora","United States","\N","KSOA",30.585699081420998,-100.6490020752,2140,"\N","\N","\N","airport","OurAirports"
11858,"Tonopah Airport","Tonopah","United States","TPH","KTPH",38.06019974,-117.086998,5430,"\N","\N","\N","airport","OurAirports"
11863,"Miller Field","Valentine","United States","VTN","KVTN",42.85779953,-100.5479965,2596,"\N","\N","\N","airport","OurAirports"
11864,"Winnemucca Municipal Airport","Winnemucca","United States","WMC","KWMC",40.8965988159,-117.805999756,4308,"\N","\N","\N","airport","OurAirports"
11865,"West Woodward Airport","Woodward","United States","WWR","KWWR",36.438,-99.5226667,2189,"\N","\N","\N","airport","OurAirports"
11867,"Homey (Area 51) Airport","Groom Lake","United States","\N","KXTA",37.23500061035156,-115.81099700927734,4462,"\N","\N","\N","airport","OurAirports"
11870,"KukÃ«s Airport","KukÃ«s","Albania","\N","LAKU",42.0336990356,20.4158992767,1120,"\N","\N","\N","airport","OurAirports"
11878,"Cuatro Vientos Airport","Madrid","Spain","ECV","LECU",40.370701000000004,-3.78514,2269,"\N","\N","\N","airport","OurAirports"
11879,"CastellÃ³n-Costa Azahar Airport","CastellÃ³n de la Plana","Spain","CDT","LEDS",40.213889,0.07333300000000001,1145,"\N","\N","\N","airport","OurAirports"
11880,"Teruel Airport","Teruel","Spain","TEV","LETL",40.403,-1.2183,3380,"\N","\N","\N","airport","OurAirports"
11887,"Varese-Venegono Airport","Varese","Italy","\N","LILN",45.742199,8.888233,1050,"\N","\N","\N","airport","OurAirports"
11890,"CÃ¢mpia Turzii Air Base","CÃ¢mpia Turzii","Romania","\N","LRCT",46.50230026245117,23.885900497436523,1083,"\N","\N","\N","airport","OurAirports"
11896,"Coronel Enrique Soto Cano Air Base","Comayagua","Honduras","XPL","MHSC",14.3824,-87.621201,2061,"\N","\N","\N","airport","OurAirports"
11900,"King Salman Abdulaziz Airport",,"Saudi Arabia","DWD","OEDM",24.4499,44.121201,3026,"\N","\N","\N","airport","OurAirports"
11901,"King Khaled Air Base",,"Saudi Arabia","KMX","OEKM",18.29730033874512,42.80350112915039,6778,"\N","\N","\N","airport","OurAirports"
11902,"Riyadh Air Base","Riyadh","Saudi Arabia","XXN","OERY",24.709800720214844,46.72520065307617,2082,"\N","\N","\N","airport","OurAirports"
11903,"Jam Airport","Kangan","Iran","KNR","OIBJ",27.820499420166016,52.35219955444336,2173,"\N","\N","\N","airport","OurAirports"
11904,"Hamadan Air Base","Hamadan","Iran","\N","OIHS",35.21160125732422,48.65340042114258,5609,"\N","\N","\N","airport","OurAirports"
11905,"Payam International Airport","Karaj","Iran","PYK","OIIP",35.776100158691,50.826698303223,4170,"\N","\N","\N","airport","OurAirports"
11907,"Rayak Air Base","Rayak","Lebanon","\N","OLRA",33.850799560546875,35.987701416015625,3018,"\N","\N","\N","airport","OurAirports"
11909,"Minhas Air Base","Kamra","Pakistan","ATG","OPMS",33.8690986633,72.4009017944,1023,"\N","\N","\N","airport","OurAirports"
11930,"Chafei Amsei Airport","Barretos","Brazil","BAT","SBBT",-20.584499359131,-48.594100952148,1898,"\N","\N","\N","airport","OurAirports"
11931,"Base de AviaÃ§Ã£o de TaubatÃ© Airport","TaubatÃ©","Brazil","QHP","SBTA",-23.04010009765625,-45.51599884033203,1908,"\N","\N","\N","airport","OurAirports"
11932,"Barriles Airport","Tocopilla","Chile","TOQ","SCBE",-22.14109992980957,-70.06289672851561,3475,"\N","\N","\N","airport","OurAirports"
11936,"Victoria Airport","Victoria","Chile","ZIC","SCTO",-38.245601654052734,-72.34860229492188,1148,"\N","\N","\N","airport","OurAirports"
11937,"Las Breas Airport","Taltal","Chile","TTC","SCTT",-25.56430053710937,-70.37590026855469,2580,"\N","\N","\N","airport","OurAirports"
11938,"Gomez Nino Apiay Air Base","Apiay","Colombia","API","SKAP",4.07607,-73.5627,1207,"\N","\N","\N","airport","OurAirports"
11942,"Tunja Airport","Tunja","Colombia","\N","SKTJ",5.54138,-73.3445,8940,"\N","\N","\N","airport","OurAirports"
11945,"Juan Simons Vela Airport","Rioja","Peru","RIJ","SPJA",-6.067860126495361,-77.16000366210938,2707,"\N","\N","\N","airport","OurAirports"
11946,"Shumba Airport","JaÃ©n","Peru","JAE","SPJE",-5.59248,-78.774002,2477,"\N","\N","\N","airport","OurAirports"
11948,"Issyk-Kul International Airport","Tamchy","Kyrgyzstan","IKU","UAFL",42.587920000000004,76.71304599999999,5425,"\N","\N","\N","airport","OurAirports"
11949,"Kant Air Base","Kant","Kyrgyzstan","\N","UAFW",42.85319900512695,74.84649658203125,2549,"\N","\N","\N","airport","OurAirports"
11950,"Ayaguz Airport","Ayaguz","Kazakhstan","\N","UASA",47.91859817504883,80.45279693603516,2119,"\N","\N","\N","airport","OurAirports"
11958,"Omsukchan Airport","Omsukchan","Russia","\N","UHMF",62.45700073242188,155.7449951171875,1732,"\N","\N","\N","airport","OurAirports"
11964,"Zheleznogorsk Airport","Zheleznogorsk-Ilimsky","Russia","\N","UIBV",56.48770141601562,104.1060028076172,1946,"\N","\N","\N","airport","OurAirports"
11976,"Severo-Eniseysk Airport","Severo-Eniseysk","Russia","\N","UNIS",60.37329864501953,93.01170349121094,1706,"\N","\N","\N","airport","OurAirports"
11977,"Sharypovo Airport","Sharypovo","Russia","\N","UNKO",55.454914093,89.1738815308,1099,"\N","\N","\N","airport","OurAirports"
11985,"Tashkent East Airport","Tashkent","Uzbekistan","\N","UTTP",41.31269836425781,69.39140319824219,1574,"\N","\N","\N","airport","OurAirports"
12001,"Udhampur Air Force Station",,"India","\N","VIUX",32.902198791503906,75.15619659423828,2066,"\N","\N","\N","airport","OurAirports"
12002,"Sri Sathya Sai Airport","Puttaparthi","India","PUT","VOPN",14.1492996216,77.7910995483,1558,"\N","\N","\N","airport","OurAirports"
12011,"Alpha Airport","Alpha","Australia","ABH","YAPH",-23.646099,146.584,1255,"\N","\N","\N","airport","OurAirports"
12012,"Ararat Airport",,"Australia","ARY","YARA",-37.30939865112305,142.98899841308594,1008,"\N","\N","\N","airport","OurAirports"
12019,"Cootamundra Airport",,"Australia","CMD","YCTM",-34.6239013671875,148.0279998779297,1110,"\N","\N","\N","airport","OurAirports"
12030,"Kingaroy Airport",,"Australia","KGY","YKRY",-26.580799102783203,151.84100341796875,1492,"\N","\N","\N","airport","OurAirports"
12032,"Mareeba Airport",,"Australia","MRG","YMBA",-17.06920051574707,145.41900634765625,1560,"\N","\N","\N","airport","OurAirports"
12046,"Young Airport",,"Australia","NGA","YYNG",-34.255599975585945,148.2480010986328,1267,"\N","\N","\N","airport","OurAirports"
12050,"Huatugou Airport","Mengnai","China","HTT","ZLHX",38.201984,90.841495,2945,"\N","\N","\N","airport","OurAirports"
12051,"Baruun Urt Airport",,"Mongolia","UUN","ZMBU",46.6603012084961,113.28500366210938,3205,"\N","\N","\N","airport","OurAirports"
12059,"Itapiranga Airport","Itapiranga","Brazil","\N","SSYT",-27.14249992370605,-53.68579864501953,1247,"-3","S","\N","airport","OurAirports"
12069,"Aguas Calientes Airport","Aguas Calientes","Peru","\N","SPAT",-8.833330154418945,-74.68329620361328,9840,"-6","U","\N","airport","OurAirports"
12087,"Rajiv Gandhi International Airport","Hyderabad","India","HYD","VOHS",17.2313175201,78.4298553467,2024,"5.5","N","\N","airport","OurAirports"
12096,"Bressaucourt Airport","Bressaucourt-Porrentruy","Switzerland","\N","LSZQ",47.392677,7.028648,1866,"1","E","\N","airport","OurAirports"
12104,"Parakou Airport","Parakou","Benin","PKO","DBBP",9.35768985748291,2.609679937362671,1266,"1","U","\N","airport","OurAirports"
12109,"SokodÃ© Airport","Sokode","Togo","\N","DXSK",8.994275,1.1530040000000001,1214,"0","U","\N","airport","OurAirports"
12133,"Arnbruck Airport","Arnbruck","Germany","\N","EDNB",49.12472152709961,12.985555648803713,1716,"1","U","\N","airport","OurAirports"
12311,"Baidoa Airport","Baidoa","Somalia","BIB","HCMB",3.102220058441162,43.62860107421875,1820,"3","U","\N","airport","OurAirports"
12856,"Clearfield Lawrence Airport","Clearfield","United States","\N","KFIG",41.04859924316406,-78.41310119628906,1516,"-5","A","\N","airport","OurAirports"
12921,"Alxa Left Banner Bayanhot Airport","Alxa Left Banner","China","AXF","ZBAL",38.74831,105.58858000000001,4560,"8","N","\N","airport","OurAirports"
12946,"Bulolo Airport","Bulolo","Papua New Guinea","BUL","AYBU",-7.216286671410002,146.649541855,2240,"10","N","\N","airport","OurAirports"
13006,"Ihtiman Airfield","Ihtiman","Bulgaria","\N","LBHT",42.421890000000005,23.767221,2113,"2","E","\N","airport","OurAirports"
13009,"Vogtareuth Airport","Vogtareuth","Germany","\N","EDNV",47.94610977172852,12.20472240447998,1535,"1","E","\N","airport","OurAirports"
13018,"Las Vegas Helicopters Heliport","Las vegas","United States","\N","NV03",36.10810089111328,-115.17400360107422,2133,"-8","A","\N","airport","OurAirports"
13019,"Delta Camp Airport","Delta Camp","Botswana","\N","FBDT",-19.5323,23.0925,3140,"2","N","\N","airport","OurAirports"
13020,"Hwange (Town) Airport","Hwange","Zimbabwe","WKI","FVWT",-18.362967,26.519790999999998,2500,"2","N","\N","airport","OurAirports"
13072,"Iowa County Airport","MINERAL POINT","United States","\N","KMRJ",42.886798999999996,-90.236198,1171,"-5","A","\N","airport","OurAirports"
13075,"Gaylord Regional Airport","GAYLORD","United States","GLR","KGLR",45.0135002136,-84.7035980225,1328,"-4","A","\N","airport","OurAirports"
13112,"Otjiwarongo Airport","Otjiwarongo","Namibia","OTJ","FYOW",-20.434700012207,16.660800933838,4859,"2","U","\N","airport","OurAirports"
13121,"Fazenda Vaticano Airport","Cruz","Brazil","\N","SSVV",-21.294442999999998,-56.11861,1050,"-3","U","\N","airport","OurAirports"
13126,"Windwood Fly-In Resort Airport","Davis","United States","\N","WV62",39.05509948730001,-79.43139648440001,3210,"-4","A","\N","airport","OurAirports"
13130,"Double Eagle II Airport","Albuquerque","United States","\N","KAEG",35.145198822021484,-106.79499816894531,5837,"-6","A","\N","airport","OurAirports"
13131,"Socorro Municipal Airport","Socorro","United States","\N","KONM",34.022499084472656,-106.90299987792969,4875,"-6","A","\N","airport","OurAirports"
13135,"Bentonville Municipal-Louise M Thaden Field","Bentonville","United States","\N","KVBT",36.34569931,-94.21929932,1296,"-5","A","\N","airport","OurAirports"
13138,"Mount Airy Surry County Airport","Mount Airy","United States","\N","KMWK",36.45970154,-80.55300140000001,1249,"-4","A","\N","airport","OurAirports"
13139,"Taos Regional Airport","Taos","United States","TSM","KSKX",36.45819855,-105.67199709999998,7095,"-6","A","\N","airport","OurAirports"
13142,"Raton Municipal-Crews Field","Raton","United States","RTN","KRTN",36.74150085,-104.5019989,6352,"-6","A","\N","airport","OurAirports"
13144,"Rusk County Airport","Ladysmith","United States","\N","KRCX",45.49679946899414,-91.00050354003906,1238,"-5","A","\N","airport","OurAirports"
13154,"Perry Lefors Field","Pampa","United States","PPA","KPPA",35.612998962402,-100.99600219726999,3245,"-5","A","\N","airport","OurAirports"
13158,"Hutchinson County Airport","Borger","United States","BGD","KBGD",35.70090103149999,-101.39399719200001,3055,"-5","A","\N","airport","OurAirports"
13180,"St. Helena Airport","Longwood","United Kingdom","HLE","FHSH",-15.957725,-5.645943,1017,"0","U","\N","airport","OurAirports"
13192,"Delingha Airport","Haixi","China","HXD","ZLDL",37.125285999999996,97.268658,9843,"8","N","\N","airport","OurAirports"
13212,"Odienne Airport","Odienne","Cote d'Ivoire","KEO","DIOD",9.5,-7.566999912261963,1365,"0","U","\N","airport","OurAirports"
13214,"Siguiri Airport","Siguiri","Guinea","GII","GUSI",11.432999610901,-9.166999816894501,1296,"0","N","\N","airport","OurAirports"
13215,"NzÃ©rÃ©korÃ© Airport","Nzerekore","Guinea","NZE","GUNZ",7.8060193061829,-8.7017974853516,1657,"0","N","\N","airport","OurAirports"
13227,"Boolgeeda","Brockman","Australia","OCM","YBGD",-22.54,117.275,1871,"8","O","\N","airport","OurAirports"
13229,"Shaoyang Wugang Airport","Shaoyang","China","WGN","ZGSY",26.802,110.64200000000001,1444,"8","N","\N","airport","OurAirports"
13243,"Bajawa Soa Airport","Bajawa","Indonesia","BJW","WATB",-8.70743498008,121.057426929,4326,"8","U","\N","airport","OurAirports"
13257,"Renk Airport","Huangshan","China","\N","HSRN",11.832469272300001,32.81049728390001,1278,"8","N","\N","airport","OurAirports"
13260,"Oyo Ollombo Airport","Oyo","Congo (Brazzaville)","OLL","FCOD",-1.226666,15.91,1073,"1","N","\N","airport","OurAirports"
13266,"Boun Neau Airport","Phongsaly","Laos","PCQ","VLFL",21.6475,101.9,3050,"7","N","\N","airport","OurAirports"
13269,"Mid-State Regional Airport","Philipsburg","United States","\N","KPSB",40.884399414062,-78.087303161621,1948,"-5","A","\N","airport","OurAirports"
13315,"Ponta Grossa Airport - Comandante Antonio Amilton Beraldo","Ponta Grossa","Brazil","PGZ","SSZW",-25.1847,-50.1441,2588,"-3","S","\N","airport","OurAirports"
13339,"Ospika Airport","Williston Lake","Canada","\N","CBA9",56.2750015258789,-124.052001953125,2300,"-8","A","\N","airport","OurAirports"
13354,"Sandpoint Airport","Sandpoint","United States","\N","KSZT",48.299499511719,-116.55999755859,2131,"-8","A","\N","airport","OurAirports"
13397,"Olhos D`Ã¡gua Airport","Agua Boa","Brazil","\N","SWHP",-14.019444,-52.152221999999995,1506,"-4","S","\N","airport","OurAirports"
13399,"Adolino Bedin Regional Airport","Sorriso","Brazil","SMT","SBSO",-12.479177,-55.672341,1266,"-4","S","\N","airport","OurAirports"
13400,"Serra da Capivara Airport","Sao Raimundo Nonato","Brazil","\N","SWKQ",-9.082778,-42.644444,1362,"-3","S","\N","airport","OurAirports"
13412,"Semur En Auxois Airfield","Semur en Auxois","France","\N","LFGQ",47.481899,4.34417,1053,"-1","E","\N","airport","OurAirports"
13426,"Sakkyryr Airport","Batagay-Alyta","Russia","SUK","UEBS",67.792,130.394,1686,"9","N","\N","airport","OurAirports"
13432,"Talakan Airport","Talakan","Russia","TLK","UECT",59.876389,111.044444,1329,"9","U","\N","airport","OurAirports"
13437,"Stratford Municipal Airport","Stratford","Canada","\N","CYSA",43.415599823,-80.93440246579998,1215,"-5","A","\N","airport","OurAirports"
13447,"Impfondo Airport","Impfondo","Congo (Brazzaville)","ION","FCOI",1.6169999837875366,18.066999435424805,1099,"1","N","\N","airport","OurAirports"
13448,"El Bayadh Airport","El Bayadh","Algeria","EBH","DAOY",33.7216666667,1.0925,4493,"1","N","\N","airport","OurAirports"
13451,"Alzintan Airport","Zintan","Libya","ZIS","HLZN",31.774878,12.250060000000001,2080,"2","N","\N","airport","OurAirports"
13452,"Monkey Bay Airport","Monkey Bay","Malawi","MYZ","FWMY",-14.0836000443,34.919700622600004,1580,"2","N","\N","airport","OurAirports"
13455,"Sir Abubakar Tafawa Balewa International Airport","Bauchi","Nigeria","BCU","DNBC",10.482833,9.744,1965,"1","N","\N","airport","OurAirports"
13456,"Gombe Lawanti International Airport","Gombe","Nigeria","GMO","DNGO",10.2983333333,10.8963888889,1590,"1","N","\N","airport","OurAirports"
13457,"Dutse International Airport","Dutse","Nigeria","\N","DNDS",11.795167999999999,9.311667,1365,"1","N","\N","airport","OurAirports"
13463,"King Mswati III International Airport","Manzini","Swaziland","SHO","FDSK",-26.358611,31.716944,1092,"2","N","\N","airport","OurAirports"
13466,"West Kilimanjaro Airport","Kilimanjaro","Tanzania","\N","HTWK",-3.0499999523162837,37,4300,"3","N","\N","airport","OurAirports"
13467,"Moshi Airport","Moshi","Tanzania","QSI","HTMS",-3.3633298873901367,37.32690048217773,2801,"3","N","\N","airport","OurAirports"
13468,"Mansa Airport","Mansa","Zambia","MNS","FLMA",-11.13700008392334,28.872600555419922,4101,"2","N","\N","airport","OurAirports"
13469,"Ghazni Airport","Ghazni","Afghanistan","GZI","OAGN",33.5312004089,68.412902832,7150,"4.5","N","\N","airport","OurAirports"
13471,"Longnan Chengzhou Airport","Longnan","China","LNL","ZLLN",33.788000000000004,105.79700000000001,3707,"8","N","\N","airport","OurAirports"
13476,"Zunyi Maotai Airport","Zunyi","China","WMT","ZUMT",27.81638,106.33268000000001,4068,"8","N","\N","airport","OurAirports"
13480,"Ejin Banner-Taolai Airport","Ejin Banner","China","EJN","ZBEN",42.0155,101.0005,3077,"8","N","\N","airport","OurAirports"
13481,"Alxa Right Banner Badanjilin Airport","Alxa Right Banner","China","RHT","ZBAR",39.225,101.546,4659,"8","N","\N","airport","OurAirports"
13483,"Golog Maqin Airport","Golog","China","GMQ","ZLGL",34.418065999999996,100.301144,12426,"8","N","\N","airport","OurAirports"
13485,"Yeerqiang Airport","Yarkant","China","QSZ","ZWSC",38.281055,77.075192,4232,"8","N","\N","airport","OurAirports"
